smiles,pkb
CN(C)CCCCCCCCCCNC(=O)C=N[O-],10.57
CNCCCc1ccccc1,10.58
CCCCCC(C)N,10.58
CN1CCCC1,10.58
Cc1ccc(NC2=NCCN2)c(C)c1,10.59
CN=C1Nc2ccccc2[C@@H](C)N1,10.6
CN=C1Nc2ccccc2[C@H](C)N1,10.6
Cn1ccc(=NN)c2ccccc21,10.6
C=CC1CN2CCC1CC2C(=O)[O-],10.6
CCCC1N=C(N)N=C(Nc2ccc(SC)cc2)N1,10.6
CCCCCCCCCCNCCC(=O)[O-],10.6
CCCCCCCCCCCCNCCC(=O)[O-],10.6
CCOC(=O)COc1ccc(C(=O)c2ccc([O-])c(CN)c2)c(Cl)c1Cl,10.6
CCCCCCCCCCCCCCCCCCN,10.6
CCCCCCCCCCCCCCCCCCCCCCN,10.6
NCCCCCCBr,10.6
CCN1CCCC1C,10.6
CCCCCCNCCC(=O)[O-],10.6
CCCCCCCCNCCC(=O)[O-],10.6
CCNCCC(=O)[O-],10.6
CCCCNCCC(=O)[O-],10.6
Cn1c(=O)c2c(nc3n(CCCN4CCN(c5cccc(Cl)c5)CC4)c(-c4ccccc4)cn23)n(C)c1=O,10.61
O=C(O)C1CCCN1,10.61
CCCCCCCCCCCCCCCN,10.61
CCCCCCCCCCCCCCCCN,10.61
CCCCCCCCCCCCCCN,10.62
NCCCCCCO,10.62
CC1CC2CCN1C2,10.62
CC(C)N,10.63
NC1CCCCC1,10.63
CCCCCCCCCCCCN,10.63
CCCCCCCCCCCCCN,10.63
O=C([O-])C1CCCCN1,10.63
CCCCCCCCCCN,10.64
CCCCCCCCCN,10.64
C#CCCCCCN,10.64
CCCCCCCCN,10.65
CC1CCCC(C)N1CC(C)(C)O,10.65
CNCCCN1c2ccccc2CCc2ccccc21,10.65
CCCCN1CCCC1C,10.65
CCN(CC)N=C(N)CC[Si](C)(C)C,10.65
CCN(CC)Cc1cc(Br)ccc1[O-],10.67
CC(C)CN,10.68
CC(C)(C)N,10.68
CCN1CCCCC1,10.68
CCN1CCCCC1C,10.68
C=CCN(C1=NCCN1)c1c(Br)cccc1Br,10.7
CCNCCCC1(c2ccccc2)C=C(c2cc(F)ccc2F)CN1C(=O)N(C)C,10.7
Fc1cccc(Br)c1N(CC1CC1)C1=NCCN1,10.7
CCOC(C1CC(C)C2C(O1)C(O)C1(C)C3CCC4C(C)(C)C(OC5CN(C6CNC6)CCO5)CCC45CC35CCC21C)C(C)(C)O,10.7
CCCCN1CCCCC1C,10.7
NCCCCCC#CC#CCCC(=O)[O-],10.7
CC12CN3CC(C)(C1)CC(C)(C3)C2,10.7
C=C(C)CN(C1=NCCN1)c1c(Br)cccc1Br,10.71
CCCN,10.71
Nc1ccnc2c([O-])cccc12,10.71
O=C([O-])C1CCNC1,10.72
O=[N+]([O-])c1cc(CN2CCCCC2)c([O-])c2ccccc12,10.73
NCC[S-],10.73
CC(=N)N1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,10.74
NCCCCCCC#CC#CCCC(=O)[O-],10.74
C#CCCCCCCN,10.74
C[Si](C)(CCN)O[Si](C)(C)CCN,10.74
CC(C)=CCN(C1=NCCN1)c1c(Br)cccc1Br,10.75
C[Si](C)(C)CCCN,10.75
CC(C)NCCc1ccc([O-])cc1,10.75
NCCCCCC(=O)[O-],10.76
CC1CCCC(C)(C)N1C,10.76
CCC(C)NCC(C)C,10.77
Cc1cc(C)c(NC2=NCCN2)c(C)c1,10.78
CN(C)CC[S-],10.78
CNCCCC(=O)[O-],10.78
CCN(CC)CC,10.78
C1CCCNCCC1,10.78
NCCCCC(=O)[O-],10.78
NCCCCCCCCCCCCN,10.79
C1CCC(C2CCCN2)CC1,10.8
C=CC(C)(C)NC(C)(C)CC,10.8
Clc1cccc(Br)c1N(CC1CC1)C1=NCCN1,10.8
Fc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,10.8
Cc1ccc(S(=O)(=O)[N-]CCC(=N)N)cc1,10.8
CCCCN(CCCC)CCCC,10.8
CC(C)NC[Si](C)(C)C,10.8
CC1CCC2C(C)CCC(C(=O)[O-])N2C1,10.8
CN(C)CC[Se-],10.81
CNCC[S-],10.81
CCCCCC(C)(C)N,10.83
NC(N)=Nc1ccccc1,10.835
CC(C)(C)CC(C)(C)N,10.84
[O-]c1cc2ccccc2cc1C1=NCCN1,10.85
CC([Se-])CN,10.85
CN1C2CC=C(C(=O)[O-])C1CC2,10.85
OCC1CC2CCN1CC2,10.85
OCC1CCN2CCCC12,10.87
CCC(N)(CC)CC,10.87
CC1CCNCC1,10.89
CCC(C)(C)N,10.89
NCC[Se-],10.89
CCCCNC,10.9
C=C(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,10.9
CC(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,10.9
CC(C)CCNCCC(C)C,10.9
Clc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,10.9
CCNC,10.9
CCCNCC[S-],10.9
C1CCC2NCCCC2C1,10.9
CC(CN(C)C)=N[O-],10.9
CC(C)CNCC(C)C,10.91
CCNCC[Se-],10.91
CC(=N)N1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,10.92
CC1CCCNC1,10.92
CC1CCN2CCC(O)C12,10.92
CC(C)CCN,10.93
CC(C)([Se-])CN,10.95
NCCCCCCC(=O)[O-],10.95
CC1CCN1,10.96
C[Si](C)(C)CNC1CCCCC1,10.96
CCN1CCCC1,10.96
CN1CCCCCC1,10.96
CC(C)N1CCCCC1,10.96
NCCCCCCCC(=O)[O-],10.97
CNC,10.98
CCN(CC)CC(C)=N[O-],10.98
CC1CCCC(C)N1,10.99
C[Si](C)(C)CCN,10.99
C1CCCNCC1,10.99
CCN(CC)Cc1cc([N+](=O)[O-])ccc1[O-],10.99
CCCC1CCCCN1,11
Brc1ccc(Br)c(N(CC2CC2)C2=NCCN2)c1,11
Nc1cccc2nc3ccccc3c(N)c12,11
NCCCCCCCCCCC(=O)[O-],11
CCCCCCCCCCCCNCCCCCCCCCCCC,11
CCCCCCCCCCCCCCCNCCCCCCCCCCCCCCC,11
CCCCCCCCCCCCCCCCCCNCCCCCCCCCCCCCCCCCC,11
C[Si](C)(C)CNC[Si](C)(C)C,11
CCC(C)NC(C)CC,11.01
CCCCCCNCCCCCC,11.01
NCCCCCCCCCC(=O)[O-],11.01
CC(C)(C)NCCCCCCNC(C)(C)C,11.01
CCN(CC)CC[S-],11.01
NCCCCCCCCC(=O)[O-],11.02
CCNC(C)C,11.03
CCNCCCC(=O)[O-],11.03
CCN(CC)Cc1cc([N+](=O)[O-])c2ccccc2c1[O-],11.04
C1CN2CCC1CC2,11.04
CCNCCNCC,11.06
CC(C)NC(C)C,11.07
CC1CCCCN1,11.08
Brc1cccc(N(CC2CC2)C2=NCCN2)c1Br,11.1
CC1CCNC(C)(C)C1,11.1
C1CNCCNCCCNCCNC1,11.1
CCNC[Si](C)(C)C,11.11
CCC(C)(C)NC1CCCCC1,11.2
Brc1ccccc1N(CC1CC1)C1=NCCN1,11.2
CN(C)CCc1c[nH]c2ccc([O-])cc12,11.2
CCC(C)(C)N(C)C(C)C,11.2
CC(CCN(C)C)=N[O-],11.2
CC(C)N1CCCC1,11.22
CC(C)(C)NC1CCCCC1,11.23
CN1C(C)(C)CCCC1(C)C,11.25
CC1CCCC(C)(C)N1,11.27
C1CCNCC1,11.28
CCCCNCCCCCCNCCCC,11.28
CC1CN2CCC1CC2,11.29
Cc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,11.3
C=CC(C)(CC)N(C)C(C)C,11.3
C1CCN2CC3CC(CN4CCCCC34)C2C1,11.3
NCCC[Se-],11.3
C=CC(C)(C)N(C)C(C)(C)C,11.3
C1CCNC1,11.31
CC1CC2CCN1CC2,11.33
CC(C)CNC(c1ccccc1)C(O)c1ccccc1,11.34
CCCCNCCCC,11.39
Cc1ccc(S(=O)(=O)[N-]CCC(=N)N(C)C)cc1,11.4
CC1CCN2CCCC12,11.44
CCN(C(C)C)C(C)C,11.44
Cc1ccc(S(=O)(=O)N(C)CCC(=N)N)cc1,11.5
CN1CCCC2CCN=C21,11.5
CCCCN(CC[S-])CCCC,11.57
CCN1CCCC=C1C,11.57
CCC(C)(C)NC(C)(C)CC,11.6
Oc1ccc(Cl)cc1CN1CCCC1,11.715
CC1(C)CCCC(C)(C)N1,11.72
C1CC2CCCN2C1,11.74
CC(C)NC(c1ccccc1)C(O)c1ccccc1,11.79
CN(C)c1cccc2c(S(=O)(=O)[N-]CCN3CCNCCNCCNCC3)cccc12,11.8
N=C(N)c1ccccc1,11.8
CC(C)N(C(C)C)C(C)C,11.86
CCN1CCC=C1C,11.88
CCC(C)(C)N(C)C(C)(C)C,11.9
CC1CC(C=C2CC(C)(C)CN2)=NC1(C)C,12.1
CCN=C1C=C(NCC)CC(C)(C)C1,12.13
Cn1ccc(=N)c2ccccc21,12.4
Cn1ccc(=N)cc1,12.5
CC1=NCCCCN1,12.7
N=C(N)N,13.1
CNC(=N)N,13.4
CNC(=N)N(C)C,13.6
CN(C)C(=N)N(C)C,13.6
CN=C(N(C)C)N(C)C,13.8
CN=C(NC)N(C)C,13.9
O=C(Nc1sc(Cc2cc(F)c(F)cc2)cn1)CCc(nc3c4cc(C)cc3)[nH]c4=O,2.15
[NH3+]c1cc2ncn(c3ccc(C)cc3)c2cc1,2.58
